school_name,address,phone,email,source_url
RISE Gwanggyo,"5F, 54 Gwanggyomaeul-ro, Suji-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/RISEGwanggyo
iCUBED English Academy,"754-2 Yeoksam-dong, Gangnam-gu, Seoul, South Korea 754-2 Yeoksam-dong",,,https://www.theworknplay.com/Work/iCUBED
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
Poly Gimpo,"6F, Dream World Plaza, 48 Saujung-ro, Gimpo, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/PolyGimpo11
Altiora Namyangju,"3F, 355 Dasansunhwan-ro, Namyangju-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/AltioraNamyangju
Creverse April Gimhae Samgye,"3F, 4F, 172 Gaya-ro, Gimhae-si, Gyeongsangnam-do, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilGimhaeSamgye
HUFS HAFSTORY Language Institute Gimpo,"Best Plaza #203, 80 Gimpohangang 2-ro, Gimpo, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/HUFSHAFSTORYLanguageInstituteGimpo
Guardian English Mapo,"Sangam IT Tower 2F, 434 World Cup buk-ro, Mapo-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/GuardianEnglishMapo
Creverse April Geochang,"26 Geoyeol-ro 5-gil, Geochang-eup, Geochang-gun, Gyeongsangnam-do, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilGeochang
Creverse CDI April Guri,"5F, 23 Cheyukgwan-ro 74beon-gil, Guri-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilGuri
Gyeonggi Global School,"405 Gyeongui-ro, Ilsandong-gu, Goyang-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/GyeonggiGlobalSchool11
FASTRACKIDS Bucheon,"Drama City Unit# 601, 61 Sangdong-ro 117beon-gil, Wonmi-gu, Bucheon-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/FASTRACKIDSBucheon
Wonderland Academy Daegu Dalseo,"202 Ho, 107 Dong, World Mark Westend Mall, 459 Gamsam-dong, Dalseo-gu, Daegu, South Korea",,,https://www.theworknplay.com/Work/WonderlandAcademyDaeguDalseo
Creverse CDI April Daegu Bukgu,"36 Seongbuk-ro, Buk-gu, Daegu, South Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilDaeguBukgu
Altiora Petamus Mokdong,"Altiora, 7th floor, Sang-un Mammoth Plaza, 1182-11 Sinjeong 3(sam)-dong, Yangcheon-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/AltioraPetamusMokdong
TnT Kids Park,"67 Tojeong-ro 31-gil, Mapo-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/TnTKidsPark
SLP Dongtan,"7F, 8 Dongtanjungsimsangga 2-gil, Hwaseong-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/SLPDongtan
Francis Parker Collegiate Uijeongbu,"5F, Howon-dong Geowon Plaza, 137 Hoeryong-ro, Uijeongbu, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/FrancisParkerCollegiateUijeongbu
SLP Sejong,"2F, 169 Hannuri-daero, Sejong-si, South Korea",,,https://www.theworknplay.com/Work/SLPSejong
RISE Busan,"17-5 Namcheon-dong, Suyeong-gu, Busan, South Korea",,,https://www.theworknplay.com/Work/RISEBusan
Poly Daejeon Yuseong,"2F, 120 Gyeryong-ro, Yuseong-gu, Daejeon, South Korea",,,https://www.theworknplay.com/Work/PolyDaejeonYuseong11
ESL AGENT,"135 Yeongdeungpo-ro, Dangsan 1(il)-dong, Yeongdeungpo-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/ESLAGENT
SLP Jeonju,"6F, 246, Hongsan-ro Parking, Hongsan-ro, Jeonju, Jeollabuk-do, South Korea",,,https://www.theworknplay.com/Work/SLPJeonju
SLP Suwon Gwanggyo,"3F, 1348-3 Iui-dong, Yeongtong-gu, Suwon-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/SLPSuwonGwanggyo
Creverse April Incheon Bupyeong,"6F, 264 Buheung-ro, Bupyeong-gu, Incheon, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilIncheonBupyeong
DL English Academy (DL영어학원),"130 Seokchonhosu-ro, Shin-won building 205, Samjeon-dong, Songpa-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/DLEnglishAcademy
Creverse CDI April Mapo,"1F - 3F, 282 Dongmak-ro, Mapo-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilMapo
Poly Daegu Suseong,"105-1, 55 Suseong-ro 58-gil, Suseong-gu, Daegu, South Korea",,,https://www.theworknplay.com/Work/PolyDaeguSuseong11
Teteschule Academy,"#504, 661 Gyeongin-ro, Guro-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/TeteschuleAcademy
Altiora Petamus Suwon Gwanggyo,"448 Dongsuwon-ro, Yeongtong-gu, Suwon-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/AltioraPetamusSuwonGwanggyo
MPoly Suwon,"3F, 1623, Bongyeong-ro, Yeongtong-gu, Suwon-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/MPolySuwon
Big Heart Christian School,"30-3 Bojeong-dong, Giheung-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/BigHeartChristianSchool
KAIST (한국과학기술원),,,,https://www.theworknplay.com/Work/KAIST
Iruda Kids Bangbae,"2-3F, 36 Bangbae-ro 31-gil, Seocho District, Seoul, South Korea",,,https://www.theworknplay.com/Work/IrudaKidsBangbae
SLP Busan Jingu,"2nd Floor, 402 Gaya-daero, Busanjin District, Busan, South Korea",,,https://www.theworknplay.com/Work/SLPBusanJingu
Altiora Gwangyang,"2F - 3F, 261 Jungma-ro, Gwangyang-si, Jeollanam-do, South Korea",,,https://www.theworknplay.com/Work/AltioraGwangyang
Shepherd International Education,"Shepherd International Education, 836, Olympic-ro, Gangdong-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/ShepherdInternationalEducation1
Poly Changwon Seongsan,"#401, 4F, Samgwang building, 10-3 Sangnam-dong, Seongsan-gu, Changwon-si, Gyeongsangnam-do, South Korea",,,https://www.theworknplay.com/Work/PolyChangwonSeongsan
Creverse CDI April Yongin Giheung,"2F, 583 Jungbu-daero, Giheung-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilYonginGiheung
Creverse CDI April Daegu Suseong,"6F, Gold Tower,, 2486, Dalgubeol-daero, Suseong-gu, Daegu, Republic of Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilDaeguSuseong
SLP Gangnam,"626 Gaepo-ro, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/SLPGangnam
Saint Marys Junior Yongsan,"25, Wonhyo-ro 97-gil, Yongsan-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/SaintMarysJuniorYongsan
Saeronam Christian School,"Saeronam Christian School, 360 Mannyeon-dong, Seo-gu, Daejeon, South Korea",,,https://www.theworknplay.com/Work/SaeronamChristianSchool
EOS Kindergarten,"6 Cheongmyeongbuk-ro, Yeongtong-gu, Suwon-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/EOSKindergarten
Preps Academy,"4F, 7-18 Beomeo-dong, Suseong District, Daegu, South Korea",,,https://www.theworknplay.com/Work/PrepsAcademy
Poly Suwon Gwanggyo,"SK VIEW B building, 102 Edu town-ro, Yeongtong-gu, Suwon-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/PolySuwonGwanggyo
YBM ECC Dongjak,"2F, 77 Dongjak-daero 29-gil, Dongjak-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/YBMECCDongjak
Creverse CDI April Namyangju Dasan,"4F, Se-um Plaza, 484-6 Jigeum-dong, Namyangju-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilNamyangjuDasan
J PREP,"J Prep, 1st floor, Hwangwoogeo Building, 448 Yeoksam-ro, Gangnam-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/JPREP11
Saint Paul American Scholars,"18-1 Suji-ro, Suji-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/SaintPaulAmericanScholars
Poly Sejong,"5F, Grand Plaza, 74, Maeum-ro, Sejong-si, Republic of Korea",,,https://www.theworknplay.com/Work/PolySejong11
Altiora Petamus Busan Dongnae,"3,5F, 45 Beobwonbuk-ro, Yeonje-gu, Busan, South Korea",,,https://www.theworknplay.com/Work/AltioraPetamusBusanDongnae
Broadwic Language Academy,"4th floor, Broadwic Language School, 4 Danggadu-ro 38beon-gil, Mokpo-si, Jeollanam-do, Republic of Korea",,,https://www.theworknplay.com/Work/BroadwicLanguageAcademy
Jungchul Language School Busan Namgu,"4F, South Korea, Busan, Nam-gu, 우암로 134",,,https://www.theworknplay.com/Work/JungchulLanguageSchoolBusanNamgu11
SLP Gangseo,"3F, 392-11 Gangseo-ro, Gangseo-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/SLPGangseo
English Vine Hanam Misa,"7th floor, Medi-Plaza, 228, Misagangbyeon-daero, Hanam-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/EnglishVineHanamMisa11
CANB Gangseo,"2F, Pine Square, 22 Magokjungang 4-ro, Gangseo-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/CANBGangseo
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
WizIsland Busan Dongnae,"3F, 23 Seoksa-ro, Dongnae-gu, Busan, Republic of Korea",,,https://www.theworknplay.com/Work/WizIslandBusanDongnae
Poly Anyang,"2F, Jeongjin Building,, 112 Pyeongchon-daero, Dongan-gu, Anyang-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/PolyAnyang
YBM ECC Gyeongsan,"4F, 40 Sa-dong, Gyeongsan-si, Gyeongsangbuk-do, South Korea",,,https://www.theworknplay.com/Work/YBMECCGyeongsan
FASTRACKIDS Banpo,"4th Floor, 13 Jamwon-ro 8-gil, Seocho-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/FASTRACKIDSBanpo
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
Karlwitte Global,"6F, 77 Homaesil-ro 90beon-gil, Gwonseon-gu, Suwon-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/KarlwitteGlobal
Annies English,"#202, 23 Manhyeon-ro Suji-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/AnniesEnglish
YBM ECC Dongdaemun,"2F, 80 Sagajeong-ro, Dongdaemun District, Seoul, South Korea",,,https://www.theworknplay.com/Work/YBMECCDongdaemun
Avalon Langcon Daechi,"5F, South Korea, Seoul, Gangnam District, 도곡로 408",,,https://www.theworknplay.com/Work/AvalonLangconDaechi
YSO Kids Club,"95-2 Donggwang-ro, Seocho-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/YSOKidsClub11
META English Education Seoul Daechi,"3rd floor, 404, Yeoksam-ro, Gangnam-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/METAEnglishEducationSeoulDaechi
Creverse CDI April Sejong Areum,"4F, 91 Bodeum 3-ro, Sejong-si, South Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilSejongAreum
Maple Bear Anyang,"3F, 272 Gwanak-daero, Dongan-gu, Anyang, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/MapleBearAnyang
Junior Bono,"BONO Junior, 422-9 Manchon-dong, Suseong-gu, Daegu, South Korea",,,https://www.theworknplay.com/Work/JuniorBono
Creverse April Incheon Geomdan,"8F, 1040-3 Dangha-dong, Seo-gu, Incheon, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilIncheonGeomdan
RISE Gangdong,"1F, 4F, 1544, Yangjae-daero, Gangdong-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/RISEGangdong
Twinkle English Academy,,,,https://www.theworknplay.com/Work/TwinkleEnglishAcademy
Saint Paul American Scholars,"18-1 Suji-ro, Suji-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/SaintPaulAmericanScholars
Embark Recruiting : TheWorknPlay,,,,https://www.theworknplay.com/Work/EmbarkRecruiting
The Genius,"4th floor, , 541 Bokdae-dong, Heungdeok-gu, Cheongju, Chungcheongbuk-do, South Korea",,,https://www.theworknplay.com/Work/TheGenius
Creverse CDI April Busan Haeundae,"3F, 38 Marine city 2-ro, Haeundae-gu, Busan, Republic of Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilBusanHaeundae
Worwick Franklin Jeju,"2F, 67 Cheongsa-ro, Cheju, Jeju-do, South Korea",,,https://www.theworknplay.com/Work/WorwickFranklinJeju
RISE,"5F, EK Tower, 407 Teheran-ro, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/RISE
SLP Siheung,"2F, 19 Janggok-ro, Siheung-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/SLPSiheung
CREO Busan Myeongji Campus,"3F, 38 Myeongjigukje 8-ro 10beon-gil, Gangseo-gu, Busan, South Korea",,,https://www.theworknplay.com/Work/CREOBusanMyeongjiCampus
Gyeonggi Global School,"405 Gyeongui-ro, Ilsandong-gu, Goyang-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/GyeonggiGlobalSchool11
Bewegung Ilsan,"Central I-Park 2, 1F, 60 Jungsan-ro, Ilsandong-gu, Goyang-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/BewegungIlsan
Direct hiring ESL Homeroom teacher Dongnae Area Busan,"135-11, Geumjeongmaeul-ro, , Dongnae-gu, Busan, Republic of Korea",,,https://www.theworknplay.com/Work/DirecthiringESLHomeroomteacherDongnaeAreaBusan
Park Coach English Training Center,"2F - 3F, 11 Teheran-ro 5-gil, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/ParkCoachEnglishTrainingCenter
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
Holga Christian Academy,"64-1, Woomyeondong, Seocho-Gu, Seoul, Korea",,,https://www.theworknplay.com/Work/HolgaChristianAcademy
Wonderworkers,"Suite 303, 3rd floor, Beomhwan Plaza, 780-4 Jung-ri, Dongtan-myeon, Hwaseong-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/Wonderworkers11
Lastella Academy,"431 Achasan-ro, Gwangjin-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/LastellaAcademy
Mount Pisgah,"Mount Pisgah, 75-1 Geumgok-dong, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/MountPisgah11
VondemKind Yongin,"393-5 Gogi-dong, Suji-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/VondemKindYongin
Creverse April Daejeon Seogu,"7F, Logos Building, 94 Dunsannam-ro, Seo-gu, Daejeon, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilDaejeonSeogu
Ivy Language School Dongtan 1,"6th floor, 51, Dongtansolbit-ro, Hwaseong-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/IvyLanguageSchoolDongtan1
Maple Bear Gimpo,"5F, 92 Gimpohangang 2-ro, Gimpo-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/MapleBearGimpo
Little Fox Hanam Misa,"3F, 48 Misagangbyeon-daero 226beon-gil, Hanam-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/LittleFoxHanamMisa
Francis Parker Busan Dongnae,"4F, 23 Seoksa-ro, Dongnae-gu, Busan, South Korea",,,https://www.theworknplay.com/Work/FrancisParkerBusanDongnae
SLP Pohang Bukgu,"14 Hakjeon-ro 111beon-gil, Buk-gu, Pohang-si, Gyeongsangbuk-do, Republic of Korea",,,https://www.theworknplay.com/Work/SLPPohangBukgu
DYB Choisun Language Institute Paju Unjeong,"2nd floor, Hanul Plaza, 369-13, Mirae-ro, Paju-si, 산148-5 Unjeong 3(sam)-dong, Paju-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/DYBChoisunLanguageInstitutePajuUnjeong
Hillside Collegiate Jr Busan Dongnae,"3F, 11-3 Geumjeongmaeul-ro 102beon-gil, Dongnae-gu, Busan, South Korea",,,https://www.theworknplay.com/Work/HillsideCollegiateJrBusanDongnae
Creverse CDI Cheongju,"70 Daenong-ro, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do, Republic of Korea",,,https://www.theworknplay.com/Work/CreverseCDICheongju
Worwick Franklin Namyangju,"#501 - 506, 5F, 103 Migeum-ro, Namyangju-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/WorwickFranklinNamyangju
YBM ECC Pohang Bukgu Jangsung,"1F - 2F, 46-9 Beobwon-ro 140beon-gil, Buk-gu, Pohang, Gyeongsangbuk-do, South Korea",,,https://www.theworknplay.com/Work/YBMECCPohangBukguJangsung
Saint Paul Academy Daechi,"427 Yeoksam-ro, Gangnam-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/SaintPaulAcademyDaechi
Creverse CDI April Ilsan,"121 Gangseong-ro, Ilsanseo-gu, Goyang-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilIlsan
Creverse April Dongjak,"3F, 4F, 286 Yeouidaebang-ro, Dongjak-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilDongjak
Creverse CDI April Seodaemun,"197 Yeonhui-ro, Seodaemun-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilSeodaemun
BKOM Academy,"16 Neuti-ro, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/BKOMAcademy11
Piaget Kids Academy,"Piaget Kids Academy, 154 Godeok-ro 83-gil, Gangdong-gu, Seoul, Republic of Korea",,,https://www.theworknplay.com/Work/PiagetKidsAcademy11
Reading Town Suncheon,"4th floor, 34, Wanggungjungang-gil, Suncheon-si, Jeollanam-do, Republic of Korea",,,https://www.theworknplay.com/Work/ReadingTownSuncheon
Saint Paul American Scholars,"18-1 Suji-ro, Suji-gu, Yongin-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/SaintPaulAmericanScholars
Creverse CDI Baegot,"80 Baegot 3-ro, Siheung-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/CreverseCDIBaegot
Beyond Dream Scholars,"201-61 Useong 1-gil, Noeun-myeon, Chungju-si, Chungcheongbuk-do, South Korea",,,https://www.theworknplay.com/Work/BeyondDreamScholars
Creverse CDI Hwajeong,"14 Seongsin-ro, Deogyang-gu, Goyang-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/CreverseCDIHwajeong
Summit English Academy (써밋영어학원),"54-7 Banpo-dong, Seocho-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/Summitenglish
Creverse April Gangneung,"3F, 2121 Gyeonggang-ro, Gangneung-si, Gangwon-do, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilGangneung
Iya Skola HC Jr Ilsan,"2F, 60 Jungsan-ro, Ilsandong-gu, Goyang-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/IyaSkolaHCJrIlsan
Saint Paul Preparatory Seoul,"14-8 Seochojungang-ro 31-gil, Banpo-dong, Seocho-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/SaintPaulPreparatorySeoul
BILT English Ulsan,"1F, 7 Okhyeon-ro 39beon-gil, Nam-gu, Ulsan, Republic of Korea",,,https://www.theworknplay.com/Work/BILTEnglishUlsan
Creverse CDI April Uijeongbu,"8-17 Cheongsa-ro 5beon-gil, Uijeongbu-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilUijeongbu
Cheongju Cornerstone Language Academy,"330 Junggogae-ro, Sangdang-gu, Cheongju-si, Chungcheongbuk-do, South Korea",,,https://www.theworknplay.com/Work/CheongjuCornerstoneLanguageAcademy
WYATT Preparatory Institute,"10-6 Donggwang-ro 33-gil, Banpo-dong, Seocho-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/WYATTPrep
Creverse April Geochang,"26 Geoyeol-ro 5-gil, Geochang-eup, Geochang-gun, Gyeongsangnam-do, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilGeochang
Francis Parker Collegiate Bundang,"Adena Palace, 275 Seongnam-daero, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/FrancisParkerCollegiateBundang
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
Speaking Proficiency Enhancement Program,"Shinwon B/D, 861, Eonju-ro, Gangnam-gu, Seoul, Korea",,,https://www.theworknplay.com/Work/SpeakingProficiencyEnhancementProgram
RISE Hwaseong,"2F ~ 3F, Yeongtong-ro, Hwaseong-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/RISEHwaseong
Red Wagon,"Michelangelville #501, 100 Jeongjail-ro, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/RedWagon11
Creverse CDI April Incheon Songdo,"6F - 7F, Adenieum Plaza, 164 Sinsong-ro, Yeonsu-gu, Incheon, South Korea",,,https://www.theworknplay.com/Work/CreverseCDIAprilIncheonSongdo
Poly Siheung,"7F - 8F, Janggok-Edu Tower, 8 Jinmal 1-ro, Siheung-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/PolySiheung11
Creverse April Dongtan 1,"6F, 120 Dongtanbanseok-ro, Hwaseong-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/CreverseAprilDongtan1
JLS Gwangju Gwangsan,"603 Imbangul-daero, Gwangsan-gu, Gwangju, South Korea",,,https://www.theworknplay.com/Work/JLSGwangjuGwangsan11
ILS Jeju,"3F, 36 Yeonbuk-ro, Jeju-si, Jeju-do, South Korea",,,https://www.theworknplay.com/Work/ILSJeju
YBM ECC Paju,"3F, 394 Bongseo-ri, Paju-eup, Paju-si, Gyeonggi-do, South Korea",,,https://www.theworknplay.com/Work/YBMECCPaju
Ivy Castle,"5th floor, Suite 501, 1150 Doksan-dong, Geumcheon-gu, Seoul, South Korea",,,https://www.theworknplay.com/Work/IvyCastle
Dux Incheon Songdo,"The Hills Plaza #602-603, Yeonsu-gu, Incheon, South Korea",,,https://www.theworknplay.com/Work/DuxIncheonSongdo
Swaton English Academy Uijeongbu,"2nd floor, 27, Yonghyeon-ro 105beon-gil, Uijeongbu-si, Gyeonggi-do, Republic of Korea",,,https://www.theworknplay.com/Work/SwatonEnglishAcademyUijeongbu
Korea International Christian School Incheon,"136 Munhak-gil, Nam-gu, Incheon, South Korea",,,https://www.theworknplay.com/Work/KoreaInternationalChristianSchoolIncheon
